report-id,probe-id,source,timestamp,index,meta.proto_hierarchy,meta.packet_len,ip.src,ip.dst,ip.proto_tos,ip.ecn,ip.identification,udp.src_port,upd.dest_port,upd.len,int.num_hop,int.hop_queue_ids,int.hop_latencies,int.hop_queue_occups,int.hop_ingress_times,int.hop_egress_times,int.hop_l4s_mark,int.hop_l4s_drop
1,3,"enp0s8",1671725078.426166,"1.5.5 (417daa7 - Nov 23 2022 13:52:17)","1.7.5 (99fa74ef)"
200,3,"enp0s8",1671725083.632747,0,0,0,0,0,0
200,3,"enp0s8",1671725088.687396,0,0,0,0,0,0
200,3,"enp0s8",1671725093.696140,0,0,0,0,0,0
200,3,"enp0s8",1671725098.696268,0,0,0,0,0,0
200,3,"enp0s8",1671725103.708278,0,0,0,0,0,0
200,3,"enp0s8",1671725108.733226,0,0,0,0,0,0
200,3,"enp0s8",1671725113.737880,0,0,0,0,0,0
200,3,"enp0s8",1671725118.750416,0,0,0,0,0,0
200,3,"enp0s8",1671725123.778631,0,0,0,0,0,0
200,3,"enp0s8",1671725128.778667,0,0,0,0,0,0
200,3,"enp0s8",1671725133.795662,0,0,0,0,0,0
200,3,"enp0s8",1671725138.795815,0,0,0,0,0,0
200,3,"enp0s8",1671725143.861960,0,0,0,0,0,0
200,3,"enp0s8",1671725148.876434,0,0,0,0,0,0
200,3,"enp0s8",1671725153.876300,0,0,0,0,0,0
200,3,"enp0s8",1671725158.876343,0,0,0,0,0,0
200,3,"enp0s8",1671725163.876396,0,0,0,0,0,0
200,3,"enp0s8",1671725168.876459,0,0,0,0,0,0
200,3,"enp0s8",1671725173.876587,0,0,0,0,0,0
200,3,"enp0s8",1671725178.876653,0,0,0,0,0,0
200,3,"enp0s8",1671725183.876675,0,0,0,0,0,0
200,3,"enp0s8",1671725188.905814,0,0,0,0,0,0
200,3,"enp0s8",1671725193.911223,0,0,0,0,0,0
1000,3,"enp0s8",1671725198.682150,"quic-l4s-int",1,"99.182.164",70,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,3,"enp0s8",1671725198.917029,1,0,1,0,70,0
200,3,"enp0s8",1671725203.917097,1,0,1,0,70,0
200,3,"enp0s8",1671725208.925587,1,0,1,0,70,0
1000,3,"enp0s8",1671725211.745007,"quic-l4s-int",2,"99.178.376.0",1294,"10.0.1.12","10.0.0.11",1,1,63825,50176,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725211.746335,"quic-l4s-int",3,"99.178.163",590,"10.0.0.11","10.0.1.12",192,0,60279,0,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725212.745058,"quic-l4s-int",4,"99.178.376.0",1294,"10.0.1.12","10.0.0.11",1,1,63846,50176,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725212.746381,"quic-l4s-int",5,"99.178.163",590,"10.0.0.11","10.0.1.12",192,0,60392,0,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725213.749909,"quic-l4s-int",6,"99.178.376.0",1294,"10.0.1.12","10.0.0.11",1,1,64086,50176,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725213.751579,"quic-l4s-int",7,"99.178.163",590,"10.0.0.11","10.0.1.12",192,0,60466,0,0,0,0,0,0,0,0,0,0,0
200,3,"enp0s8",1671725213.925603,7,0,7,0,5722,0
200,3,"enp0s8",1671725218.925663,7,0,7,0,5722,0
200,3,"enp0s8",1671725223.969553,7,0,7,0,5722,0
200,3,"enp0s8",1671725228.981946,7,0,7,0,5722,0
1000,3,"enp0s8",1671725233.899172,"quic-l4s-int",8,"99.178.376.0",1294,"10.0.1.12","10.0.0.12",1,1,57024,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.909444,"quic-l4s-int",9,"99.178.376.658",1350,"10.0.0.12","10.0.1.12",129,1,35066,443,0,0,1,0,183,0,18685058327000,18685058510000,0,0
1000,3,"enp0s8",1671725233.910230,"quic-l4s-int",10,"99.178.376.658",818,"10.0.0.12","10.0.1.12",129,1,35067,443,0,0,1,0,167,0,18685059228000,18685059395000,0,0
1000,3,"enp0s8",1671725233.910241,"quic-l4s-int",11,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35068,443,0,0,1,0,204,1,18685059341000,18685059545000,0,0
1000,3,"enp0s8",1671725233.910960,"quic-l4s-int",12,"99.178.376.658",141,"10.0.1.12","10.0.0.12",1,1,57026,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.912319,"quic-l4s-int",13,"99.178.376.658",403,"10.0.1.12","10.0.0.12",1,1,57027,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.912765,"quic-l4s-int",14,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57028,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.912771,"quic-l4s-int",15,"99.178.376.658",1482,"10.0.1.12","10.0.0.12",1,1,57029,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.913840,"quic-l4s-int",16,"99.178.376.658",200,"10.0.0.12","10.0.1.12",129,1,35069,443,0,0,1,0,76,0,18685062950000,18685063026000,0,0
1000,3,"enp0s8",1671725233.915235,"quic-l4s-int",17,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35070,443,0,0,1,0,69,0,18685064460000,18685064529000,0,0
1000,3,"enp0s8",1671725233.915726,"quic-l4s-int",18,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35071,443,0,0,1,0,190,0,18685064543000,18685064733000,0,0
1000,3,"enp0s8",1671725233.916392,"quic-l4s-int",19,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35072,443,0,0,1,0,322,0,18685065053000,18685065375000,0,0
1000,3,"enp0s8",1671725233.916606,"quic-l4s-int",20,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35073,443,0,0,1,0,710,0,18685065127000,18685065837000,0,0
1000,3,"enp0s8",1671725233.916612,"quic-l4s-int",21,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57030,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.917080,"quic-l4s-int",22,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35074,443,0,0,1,0,134,0,18685066237000,18685066371000,0,0
1000,3,"enp0s8",1671725233.917315,"quic-l4s-int",23,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35075,443,0,0,1,0,82,0,18685066499000,18685066581000,0,0
1000,3,"enp0s8",1671725233.917321,"quic-l4s-int",24,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57031,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.917925,"quic-l4s-int",25,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35076,443,0,0,1,0,125,0,18685066939000,18685067064000,0,0
1000,3,"enp0s8",1671725233.918429,"quic-l4s-int",26,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57032,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.918978,"quic-l4s-int",27,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35077,443,0,0,1,0,115,0,18685068170000,18685068285000,0,0
1000,3,"enp0s8",1671725233.918984,"quic-l4s-int",28,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35078,443,0,0,1,0,151,0,18685068251000,18685068402000,0,0
1000,3,"enp0s8",1671725233.919380,"quic-l4s-int",29,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35079,443,0,0,1,0,97,0,18685068564000,18685068661000,0,0
1000,3,"enp0s8",1671725233.919965,"quic-l4s-int",30,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35080,443,0,0,1,0,92,0,18685069143000,18685069235000,0,0
1000,3,"enp0s8",1671725233.919970,"quic-l4s-int",31,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35081,443,0,0,1,0,157,0,18685069244000,18685069401000,0,0
1000,3,"enp0s8",1671725233.920489,"quic-l4s-int",32,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57033,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.920958,"quic-l4s-int",33,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35082,443,0,0,1,0,70,0,18685070129000,18685070199000,0,0
1000,3,"enp0s8",1671725233.920964,"quic-l4s-int",34,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35083,443,0,0,1,0,132,0,18685070207000,18685070339000,0,0
1000,3,"enp0s8",1671725233.921338,"quic-l4s-int",35,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57034,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.921343,"quic-l4s-int",36,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35084,443,0,0,1,0,143,0,18685070340000,18685070483000,0,0
1000,3,"enp0s8",1671725233.921771,"quic-l4s-int",37,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35085,443,0,0,1,0,203,0,18685070687000,18685070890000,0,0
1000,3,"enp0s8",1671725233.921980,"quic-l4s-int",38,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35086,443,0,0,1,0,395,1,18685070737000,18685071132000,0,0
1000,3,"enp0s8",1671725233.921985,"quic-l4s-int",39,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35087,443,0,0,1,0,227,0,18685071144000,18685071371000,0,0
1000,3,"enp0s8",1671725233.922208,"quic-l4s-int",40,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57035,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.922565,"quic-l4s-int",41,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35088,443,0,0,1,0,112,0,18685071660000,18685071772000,0,0
1000,3,"enp0s8",1671725233.922572,"quic-l4s-int",42,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35089,443,0,0,1,0,66,0,18685071790000,18685071856000,0,0
1000,3,"enp0s8",1671725233.923003,"quic-l4s-int",43,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57036,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.923008,"quic-l4s-int",44,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35090,443,0,0,1,0,118,0,18685072140000,18685072258000,0,0
1000,3,"enp0s8",1671725233.923268,"quic-l4s-int",45,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35091,443,0,0,1,0,207,0,18685072241000,18685072448000,0,0
1000,3,"enp0s8",1671725233.923730,"quic-l4s-int",46,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57037,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.923736,"quic-l4s-int",47,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35092,443,0,0,1,0,168,0,18685072823000,18685072991000,0,0
1000,3,"enp0s8",1671725233.924094,"quic-l4s-int",48,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35093,443,0,0,1,0,254,1,18685072851000,18685073105000,0,0
1000,3,"enp0s8",1671725233.924306,"quic-l4s-int",49,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35094,443,0,0,1,0,357,1,18685072999000,18685073356000,0,0
1000,3,"enp0s8",1671725233.924310,"quic-l4s-int",50,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57038,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.924688,"quic-l4s-int",51,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35095,443,0,0,1,0,52,0,18685073758000,18685073810000,0,0
1000,3,"enp0s8",1671725233.924854,"quic-l4s-int",52,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35096,443,0,0,1,0,71,0,18685074055000,18685074126000,0,0
1000,3,"enp0s8",1671725233.924858,"quic-l4s-int",53,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57039,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.925109,"quic-l4s-int",54,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35097,443,0,0,1,0,206,0,18685074177000,18685074383000,0,0
1000,3,"enp0s8",1671725233.925483,"quic-l4s-int",55,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35098,443,0,0,1,0,207,1,18685074288000,18685074495000,0,0
1000,3,"enp0s8",1671725233.925490,"quic-l4s-int",56,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35099,443,0,0,1,0,390,1,18685074389000,18685074779000,0,0
1000,3,"enp0s8",1671725233.925494,"quic-l4s-int",57,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57040,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.926025,"quic-l4s-int",58,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35100,443,0,0,1,0,438,1,18685074520000,18685074958000,0,0
1000,3,"enp0s8",1671725233.926032,"quic-l4s-int",59,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35101,443,0,0,1,0,497,1,18685074873000,18685075370000,0,0
1000,3,"enp0s8",1671725233.926036,"quic-l4s-int",60,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35102,443,0,0,1,0,490,1,18685074980000,18685075470000,0,0
1000,3,"enp0s8",1671725233.926424,"quic-l4s-int",61,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57041,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.926429,"quic-l4s-int",62,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35103,443,0,0,1,0,149,0,18685075472000,18685075621000,0,0
1000,3,"enp0s8",1671725233.926433,"quic-l4s-int",63,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35104,443,0,0,1,0,255,1,18685075562000,18685075817000,0,0
1000,3,"enp0s8",1671725233.926928,"quic-l4s-int",64,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35105,443,0,0,1,0,301,1,18685075632000,18685075933000,0,0
1000,3,"enp0s8",1671725233.927215,"quic-l4s-int",65,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57042,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.927218,"quic-l4s-int",66,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35106,443,0,0,1,0,298,1,18685075829000,18685076127000,0,0
1000,3,"enp0s8",1671725233.927222,"quic-l4s-int",67,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35107,443,0,0,1,0,654,1,18685075927000,18685076581000,0,0
1000,3,"enp0s8",1671725233.927226,"quic-l4s-int",68,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57043,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.927467,"quic-l4s-int",69,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35108,443,0,0,1,0,67,0,18685076686000,18685076753000,0,0
1000,3,"enp0s8",1671725233.927472,"quic-l4s-int",70,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35109,443,0,0,1,0,71,0,18685076788000,18685076859000,0,0
1000,3,"enp0s8",1671725233.928210,"quic-l4s-int",71,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35110,443,0,0,1,0,111,0,18685076971000,18685077082000,0,0
1000,3,"enp0s8",1671725233.928217,"quic-l4s-int",72,"99.178.376.658",1538,"10.0.0.12","10.0.1.12",129,1,35111,443,0,0,1,0,508,0,18685077076000,18685077584000,0,0
1000,3,"enp0s8",1671725233.928408,"quic-l4s-int",73,"99.178.376.658",1115,"10.0.0.12","10.0.1.12",129,1,35112,443,0,0,1,0,137,0,18685077569000,18685077706000,0,0
1000,3,"enp0s8",1671725233.928413,"quic-l4s-int",74,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57044,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.928415,"quic-l4s-int",75,"99.178.376.658",151,"10.0.0.12","10.0.1.12",129,1,35113,443,0,0,1,0,160,1,18685077630000,18685077790000,0,0
1000,3,"enp0s8",1671725233.928645,"quic-l4s-int",76,"99.178.376.658",95,"10.0.1.12","10.0.0.12",1,1,57045,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.930141,"quic-l4s-int",77,"99.178.376.658",151,"10.0.0.12","10.0.1.12",129,1,35114,443,0,0,1,0,163,0,18685079044000,18685079207000,0,0
1000,3,"enp0s8",1671725233.930529,"quic-l4s-int",78,"99.178.376.658",83,"10.0.1.12","10.0.0.12",1,1,57046,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.931187,"quic-l4s-int",79,"99.178.376.658",75,"10.0.1.12","10.0.0.12",1,1,57047,56120,0,0,0,0,0,0,0,0,0,0
1000,3,"enp0s8",1671725233.932146,"quic-l4s-int",80,"99.178.376.658",132,"10.0.0.12","10.0.1.12",129,1,35115,443,0,0,1,0,252,0,18685081129000,18685081381000,0,0
200,3,"enp0s8",1671725233.982036,80,0,80,0,80866,0
